Entity,Day,"People vaccinated (cumulative, per hundred)"
Nepal,2021-08-01,13.677363
Nepal,2021-08-02,14.0104
Nepal,2021-08-03,14.31761
Nepal,2021-08-04,14.462559
Nepal,2021-08-05,14.670076
Nepal,2021-08-06,14.8172865
Nepal,2021-08-07,14.950554
Nepal,2021-08-08,15.124359
Nepal,2021-08-09,15.22924
Nepal,2021-08-10,15.283916
Nepal,2021-08-11,15.381074
Nepal,2021-08-12,15.4583845
Nepal,2021-08-14,15.73027
Nepal,2021-08-15,15.764565
Nepal,2021-08-16,15.873691
Nepal,2021-08-17,16.034954
Nepal,2021-08-18,16.105778
Nepal,2021-08-19,16.213745
Nepal,2021-08-20,16.515064
Nepal,2021-08-21,16.60772
Nepal,2021-08-22,16.63193
Nepal,2021-08-23,16.636917
Nepal,2021-08-25,16.679733
Nepal,2021-08-26,16.782164
Nepal,2021-08-27,17.040041
Nepal,2021-08-30,17.894684
Nepal,2021-08-31,17.967941
Nepal,2021-09-01,18.255955
Nepal,2021-09-02,18.259495
Nepal,2021-09-03,18.417341
Nepal,2021-09-04,18.549044
Nepal,2021-09-05,18.622625
Nepal,2021-09-06,18.755974
Nepal,2021-09-07,18.858068
Nepal,2021-09-09,19.282198
Nepal,2021-09-10,19.317722
Nepal,2021-09-11,19.415257
Nepal,2021-09-12,19.429674
Nepal,2021-09-13,19.632687
Nepal,2021-09-14,19.777866
Nepal,2021-09-15,20.205051
Nepal,2021-09-16,20.383999
Nepal,2021-09-17,20.47126
Nepal,2021-09-18,20.860998
Nepal,2021-09-19,20.875738
Nepal,2021-09-22,21.07585
Nepal,2021-09-23,21.177847
Nepal,2021-09-24,21.472296
Nepal,2021-09-25,21.969702
Nepal,2021-09-26,22.24175
Nepal,2021-09-27,22.86171
Nepal,2021-09-28,23.424957
Nepal,2021-09-29,24.279444
Nepal,2021-09-30,25.09263
Nepal,2021-10-02,25.894318
Nepal,2021-10-03,25.96962
Nepal,2021-10-04,26.26811
Nepal,2021-10-05,26.631126
Nepal,2021-10-06,26.796333
Nepal,2021-10-07,26.951832
Nepal,2021-10-08,27.062012
Nepal,2021-10-09,27.350306
Nepal,2021-10-10,27.603508
Nepal,2021-10-11,27.991858
Nepal,2021-10-12,28.206646
Nepal,2021-10-13,28.213915
Nepal,2021-10-14,28.229109
Nepal,2021-10-18,28.318842
Nepal,2021-10-19,28.814537
Nepal,2021-10-25,29.01337
Nepal,2021-11-01,29.176838
Nepal,2021-11-07,29.400654
Nepal,2021-11-16,29.99105
Nepal,2021-11-22,30.981163
Nepal,2021-11-29,33.24753
Nepal,2021-12-06,35.105186
Nepal,2021-12-20,41.228348
Nepal,2022-01-04,49.013363
Nepal,2022-01-10,51.3172
Nepal,2022-01-16,53.297794
Nepal,2022-01-24,54.967857
Nepal,2022-01-31,56.638565
Nepal,2022-02-07,60.278236
Nepal,2022-02-13,61.45347
Nepal,2022-02-19,71.795074
Nepal,2022-02-20,71.833176
Nepal,2022-02-21,71.92135
Nepal,2022-02-22,72.06015
Nepal,2022-02-23,72.21825
Nepal,2022-02-24,72.2896
Nepal,2022-02-25,72.38305
Nepal,2022-02-27,72.436554
Nepal,2022-02-28,72.605446
Nepal,2022-03-01,72.67206
Nepal,2022-03-02,72.70021
Nepal,2022-03-04,72.78113
Nepal,2022-03-05,72.844246
Nepal,2022-03-08,73.037766
Nepal,2022-03-09,73.096344
Nepal,2022-03-11,73.230125
Nepal,2022-03-12,73.27403
Nepal,2022-03-13,73.294014
Nepal,2022-03-14,73.3677
Nepal,2022-03-15,73.44788
Nepal,2022-03-16,73.53263
Nepal,2022-03-17,73.65393
Nepal,2022-03-19,73.665474
Nepal,2022-03-21,73.709175
Nepal,2022-03-22,73.747314
Nepal,2022-03-23,73.8247
Nepal,2022-03-24,73.86366
Nepal,2022-03-25,73.87809
Nepal,2022-03-26,73.9074
Nepal,2022-03-27,73.92119
Nepal,2022-03-28,73.98344
Nepal,2022-03-29,74.01788
Nepal,2022-03-30,74.066734
Nepal,2022-03-31,74.097626
Nepal,2022-04-03,74.189514
Nepal,2022-04-04,74.217
Nepal,2022-04-05,74.23055
Nepal,2022-04-06,74.293365
Nepal,2022-04-07,74.31732
Nepal,2022-04-08,74.32887
Nepal,2022-04-10,74.348724
Nepal,2022-04-11,74.36155
Nepal,2022-04-12,74.39378
Nepal,2022-04-13,74.46355
Nepal,2022-04-14,74.525795
Nepal,2022-04-17,74.54778
Nepal,2022-04-18,74.56102
Nepal,2022-04-19,74.57545
Nepal,2022-04-20,74.59682
Nepal,2022-04-21,74.60792
Nepal,2022-04-23,74.65897
Nepal,2022-04-24,74.71425
Nepal,2022-04-25,74.72967
Nepal,2022-04-26,74.74202
Nepal,2022-04-27,74.78982
Nepal,2022-04-29,74.89127
Nepal,2022-04-30,74.91587
Nepal,2022-05-01,74.92233
Nepal,2022-05-02,74.92564
Nepal,2022-05-03,74.94787
Nepal,2022-05-04,74.95619
Nepal,2022-05-05,75.01055
Nepal,2022-05-06,75.029945
Nepal,2022-05-07,75.108055
Nepal,2022-05-08,75.12336
Nepal,2022-05-09,75.135315
Nepal,2022-05-10,75.19464
Nepal,2022-05-11,75.19655
Nepal,2022-05-12,75.20035
Nepal,2022-05-15,75.20044
Nepal,2022-05-18,75.216194
Nepal,2022-05-20,75.22113
Nepal,2022-05-22,75.22483
Nepal,2022-05-23,75.22817
Nepal,2022-05-24,75.23249
Nepal,2022-05-25,75.24179
Nepal,2022-05-26,75.271965
Nepal,2022-05-27,75.28353
Nepal,2022-05-28,75.31017
Nepal,2022-05-29,75.31541
Nepal,2022-05-30,75.31816
Nepal,2022-06-01,75.408554
Nepal,2022-06-02,75.42707
Nepal,2022-06-03,75.46585
Nepal,2022-06-04,75.50139
Nepal,2022-06-05,75.505
Nepal,2022-06-06,75.52209
Nepal,2022-06-07,75.541824
Nepal,2022-06-08,75.55971
Nepal,2022-06-09,75.57934
Nepal,2022-06-10,75.59235
Nepal,2022-06-11,75.601845
Nepal,2022-06-14,75.63808
Nepal,2022-06-15,75.691986
Nepal,2022-06-16,75.77612
Nepal,2022-06-17,75.95998
Nepal,2022-06-18,75.98255
Nepal,2022-06-19,75.991585
Nepal,2022-06-20,76.01303
Nepal,2022-06-21,76.03499
Nepal,2022-06-22,76.14903
Nepal,2022-06-23,76.22058
Nepal,2022-06-24,76.42601
Nepal,2022-06-25,76.58872
Nepal,2022-06-26,76.76448
Nepal,2022-06-27,77.063126
Nepal,2022-06-28,77.38641
Nepal,2022-07-03,78.58009
Nepal,2022-07-04,78.85872
Nepal,2022-07-11,79.922356
Nepal,2022-07-19,80.95512
Nepal,2022-07-23,82.81082
Nepal,2022-07-30,84.21958
Nepal,2022-08-08,84.97604
Nepal,2022-08-15,85.5424
Nepal,2022-08-29,87.48869
Nepal,2022-09-13,89.9135
Nepal,2022-09-25,91.361465
Nepal,2022-09-28,91.50082
Nepal,2022-10-23,91.84097
Nepal,2022-11-08,91.92623
Nepal,2022-11-15,92.06158
Nepal,2022-11-16,92.06485
Nepal,2022-11-29,92.203026
Nepal,2022-12-06,92.49374
Nepal,2022-12-20,92.76904
Nepal,2023-01-03,92.84105
Nepal,2023-01-17,93.14513
Nepal,2023-02-14,93.278656
Nepal,2023-03-21,93.43189
Nepal,2023-04-04,93.4632
Nepal,2023-04-11,93.46781
Nepal,2023-05-02,93.52305
Nepal,2023-05-09,93.53544
Nepal,2023-05-16,93.539696
Nepal,2023-05-23,93.54652
Nepal,2023-05-30,93.55513
Nepal,2023-06-06,93.55898
Nepal,2023-06-13,93.56782
Nepal,2023-06-20,93.57069
Nepal,2023-10-17,93.83113
Nepal,2023-11-23,93.83405
Netherlands,2021-01-08,0.19366723
Netherlands,2021-01-15,0.42820147
Netherlands,2021-01-22,0.90822816
Netherlands,2021-01-29,1.5827543
Netherlands,2021-02-05,2.3319323
Netherlands,2021-02-12,2.9179327
Netherlands,2021-02-19,3.7045374
Netherlands,2021-02-26,4.882241
Netherlands,2021-03-05,5.888841
Netherlands,2021-03-12,6.8005323
Netherlands,2021-03-19,7.2736053
Netherlands,2021-03-26,8.199092
Netherlands,2021-04-02,9.884201
Netherlands,2021-04-09,11.84747
Netherlands,2021-04-16,15.240157
Netherlands,2021-04-23,18.288515
Netherlands,2021-04-30,21.411074
Netherlands,2021-05-07,24.206903
Netherlands,2021-05-14,27.591518
Netherlands,2021-05-21,30.85531
Netherlands,2021-05-28,33.70235
Netherlands,2021-06-04,36.95643
Netherlands,2021-06-11,42.544838
Netherlands,2021-06-18,46.552143
Netherlands,2021-06-25,50.96522
Netherlands,2021-07-02,56.09169
Netherlands,2021-07-09,60.620735
Netherlands,2021-07-16,61.880512
Netherlands,2021-07-23,62.9453
Netherlands,2021-07-30,63.785957
Netherlands,2021-08-06,64.28092
Netherlands,2021-08-13,64.69369
Netherlands,2021-08-20,65.08316
Netherlands,2021-08-27,65.42563
Netherlands,2021-09-03,65.68882
Netherlands,2021-09-10,65.934235
Netherlands,2021-09-17,66.30299
Netherlands,2021-09-24,66.64672
Netherlands,2021-10-01,66.96116
Netherlands,2021-10-08,67.18883
Netherlands,2021-10-15,67.35789
Netherlands,2021-10-22,67.541626
Netherlands,2021-10-29,67.772415
Netherlands,2021-11-05,68.146416
Netherlands,2021-11-12,68.49682
Netherlands,2021-11-19,68.75314
Netherlands,2021-11-26,68.92429
Netherlands,2021-12-03,69.05393
Netherlands,2021-12-10,69.15086
Netherlands,2021-12-17,69.232796
Netherlands,2021-12-24,69.28451
Netherlands,2021-12-31,69.33489
Netherlands,2022-01-07,69.41049
Netherlands,2022-01-14,69.467735
Netherlands,2022-01-21,69.58642
Netherlands,2022-01-28,69.82899
Netherlands,2022-02-04,69.92753
Netherlands,2022-02-11,69.97424
Netherlands,2022-02-18,69.99381
Netherlands,2022-02-25,70.006874
Netherlands,2022-03-04,70.01664
Netherlands,2022-03-11,70.02474
Netherlands,2022-03-18,70.034584
Netherlands,2022-03-25,70.04507
Netherlands,2022-04-01,70.05389
Netherlands,2022-04-08,70.06216
Netherlands,2022-04-15,70.07073
Netherlands,2022-04-22,70.0791
Netherlands,2022-04-29,70.08662
Netherlands,2022-05-06,70.09621
Netherlands,2022-05-13,70.105644
Netherlands,2022-05-20,70.11638
Netherlands,2022-05-27,70.12655
Netherlands,2022-06-03,70.13576
Netherlands,2022-06-10,70.143105
Netherlands,2022-06-17,70.15222
Netherlands,2022-06-24,70.16356
Netherlands,2022-07-01,70.173
Netherlands,2022-07-08,70.18174
Netherlands,2022-07-15,70.18901
Netherlands,2022-07-22,70.19426
Netherlands,2022-07-29,70.19868
Netherlands,2022-08-05,70.20199
Netherlands,2022-08-12,70.20498
Netherlands,2022-08-19,70.20814
Netherlands,2022-08-26,70.211494
Netherlands,2022-09-02,70.214226
Netherlands,2022-09-09,70.21757
Netherlands,2022-09-16,70.22015
Netherlands,2022-09-23,70.221695
Netherlands,2022-09-30,70.22399
Netherlands,2022-10-07,70.22648
Netherlands,2022-10-14,70.22936
Netherlands,2022-10-21,70.23246
Netherlands,2022-10-28,70.23605
Netherlands,2022-11-04,70.23925
Netherlands,2022-11-11,70.241936
Netherlands,2022-11-18,70.244225
Netherlands,2022-11-25,70.246124
Netherlands,2022-12-02,70.24777
Netherlands,2022-12-09,70.2494
Netherlands,2022-12-16,70.250626
Netherlands,2022-12-23,70.25184
Netherlands,2022-12-30,70.25292
Netherlands,2023-01-06,70.25443
Netherlands,2023-01-13,70.25597
Netherlands,2023-01-20,70.257484
Netherlands,2023-01-27,70.258705
Netherlands,2023-02-03,70.259796
Netherlands,2023-02-10,70.26093
Netherlands,2023-02-17,70.26194
Netherlands,2023-02-24,70.26307
Netherlands,2023-03-03,70.26404
Netherlands,2023-03-10,70.26509
Netherlands,2023-03-17,70.26605
Netherlands,2023-03-24,70.26684
Netherlands,2023-03-31,70.26748
Netherlands,2023-04-07,70.268234
Netherlands,2023-04-14,70.268845
Netherlands,2023-04-21,70.26952
Netherlands,2023-04-28,70.27026
Netherlands,2023-05-05,70.27071
Netherlands,2023-05-12,70.27101
Netherlands,2023-05-19,70.27142
Netherlands,2023-05-26,70.27185
Netherlands,2023-06-02,70.27231
Netherlands,2023-06-09,70.27276
Netherlands,2023-06-16,70.27291
Netherlands,2023-06-23,70.273026
Netherlands,2023-06-30,70.27311
Netherlands,2023-07-07,70.27312
Netherlands,2023-07-14,70.27321
Netherlands,2023-07-21,70.27326
Netherlands,2023-07-28,70.27331
Netherlands,2023-08-04,70.27335
Netherlands,2023-08-11,70.273384
Netherlands,2023-08-18,70.2734
Netherlands,2023-08-25,70.27343
Netherlands,2023-09-01,70.27346
Netherlands,2023-09-08,70.27355
Netherlands,2023-09-15,70.27358
Netherlands,2023-09-22,70.27359
Netherlands,2023-09-29,70.2736
New Caledonia,2021-02-02,0.3893693
New Caledonia,2021-02-10,0.5823126
New Caledonia,2021-02-16,0.8546622
New Caledonia,2021-02-23,1.1952733
New Caledonia,2021-03-09,2.5573692
New Caledonia,2021-03-16,4.2255974
New Caledonia,2021-03-23,6.1170683
New Caledonia,2021-03-30,7.3806033
New Caledonia,2021-04-07,8.595032
New Caledonia,2021-04-13,9.2584915
New Caledonia,2021-04-20,11.169466
New Caledonia,2021-04-27,12.910483
New Caledonia,2021-05-04,14.405968
New Caledonia,2021-05-11,15.303468
New Caledonia,2021-05-18,15.708509
New Caledonia,2021-05-25,16.197485
New Caledonia,2021-06-01,17.37221
New Caledonia,2021-06-08,18.750326
New Caledonia,2021-06-15,19.251492
New Caledonia,2021-06-21,19.74395
New Caledonia,2021-06-29,20.658167
New Caledonia,2021-07-06,21.162466
New Caledonia,2021-07-20,22.604317
New Caledonia,2021-07-27,23.041399
New Caledonia,2021-08-02,23.85984
New Caledonia,2021-08-09,24.64833
New Caledonia,2021-08-16,25.617575
New Caledonia,2021-08-23,27.062561
New Caledonia,2021-08-31,28.618296
New Caledonia,2021-09-07,29.99502
New Caledonia,2021-09-14,35.234093
New Caledonia,2021-09-21,44.342827
New Caledonia,2021-09-28,49.139244
New Caledonia,2021-10-05,53.30668
New Caledonia,2021-10-12,56.850704
New Caledonia,2021-10-18,59.694355
New Caledonia,2021-10-25,60.631557
New Caledonia,2021-11-01,61.36189
New Caledonia,2021-11-08,61.80106
New Caledonia,2021-11-15,62.061916
New Caledonia,2021-11-22,62.54671
New Caledonia,2021-11-30,63.0632
New Caledonia,2021-12-06,63.075043
New Caledonia,2021-12-13,63.402767
New Caledonia,2021-12-20,63.554962
New Caledonia,2022-01-04,63.944332
New Caledonia,2022-01-11,64.09374
New Caledonia,2022-01-18,64.359474
New Caledonia,2022-01-24,64.607445
New Caledonia,2022-01-31,64.84845
New Caledonia,2022-02-07,64.91915
New Caledonia,2022-02-14,65.09851
New Caledonia,2022-02-21,65.261154
New Caledonia,2022-02-28,65.36563
New Caledonia,2022-03-07,65.4137
New Caledonia,2022-03-14,65.43807
New Caledonia,2022-03-21,65.456535
New Caledonia,2022-03-28,65.47639
New Caledonia,2022-04-04,65.48857
New Caledonia,2022-04-11,65.49902
New Caledonia,2022-04-18,65.5025
New Caledonia,2022-04-25,65.51156
New Caledonia,2022-05-02,65.52619
New Caledonia,2022-05-09,65.54082
New Caledonia,2022-05-16,65.54917
New Caledonia,2022-05-23,65.579124
New Caledonia,2022-05-30,65.58853
New Caledonia,2022-06-06,65.59584
New Caledonia,2022-06-13,65.60768
New Caledonia,2022-06-20,65.618484
New Caledonia,2022-07-04,65.64077
New Caledonia,2022-07-18,65.66828
New Caledonia,2022-09-12,66.703354
New Caledonia,2022-09-19,66.71066
New Caledonia,2022-09-26,66.71798
New Caledonia,2022-10-04,66.72355
New Caledonia,2022-10-10,66.72738
New Caledonia,2022-10-31,66.73365
New Caledonia,2022-11-07,66.73574
New Caledonia,2022-11-14,66.74201
New Caledonia,2022-11-21,66.74689
New Caledonia,2022-11-28,66.75002
New Caledonia,2022-12-12,66.75281
New Caledonia,2022-12-19,66.754196
New Caledonia,2023-01-04,66.94018
New Caledonia,2023-01-16,66.94261
New Caledonia,2023-01-23,66.94819
New Caledonia,2023-01-31,66.95237
New Caledonia,2023-02-06,66.9548
New Caledonia,2023-02-13,66.96386
New Caledonia,2023-02-20,66.96769
New Caledonia,2023-02-27,66.97361
New Caledonia,2023-03-06,66.976395
New Caledonia,2023-03-13,66.98093
New Caledonia,2023-03-20,66.98859
New Caledonia,2023-03-27,66.99625
New Caledonia,2023-04-03,66.99625
New Caledonia,2023-04-11,66.99764
New Caledonia,2023-04-17,66.99764
New Caledonia,2023-04-24,66.99764
New Caledonia,2023-05-01,66.99904
New Caledonia,2023-05-09,66.99904
New Zealand,2021-02-14,0.000019486595
New Zealand,2021-02-15,0.00003897319
New Zealand,2021-02-17,0.000058459784
New Zealand,2021-02-19,0.00062357105
New Zealand,2021-02-20,0.0018901996
New Zealand,2021-02-21,0.0032347746
New Zealand,2021-02-22,0.011964769
New Zealand,2021-02-23,0.01894097
New Zealand,2021-02-24,0.034822546
New Zealand,2021-02-25,0.0562578
New Zealand,2021-02-26,0.08761173
New Zealand,2021-02-27,0.11374325
New Zealand,2021-02-28,0.13100837
New Zealand,2021-03-01,0.15844549
New Zealand,2021-03-02,0.18734412
New Zealand,2021-03-03,0.22596654
New Zealand,2021-03-04,0.25776866
New Zealand,2021-03-05,0.28269202
New Zealand,2021-03-06,0.29442295
New Zealand,2021-03-07,0.3044001
New Zealand,2021-03-08,0.32530922
New Zealand,2021-03-09,0.35305813
New Zealand,2021-03-10,0.378683
New Zealand,2021-03-11,0.4046781
New Zealand,2021-03-12,0.42500263
New Zealand,2021-03-13,0.43963706
New Zealand,2021-03-14,0.45088083
New Zealand,2021-03-15,0.4823322
New Zealand,2021-03-16,0.51990235
New Zealand,2021-03-17,0.5519383
New Zealand,2021-03-18,0.58299994
New Zealand,2021-03-19,0.61599076
New Zealand,2021-03-20,0.6267863
New Zealand,2021-03-21,0.64516217
New Zealand,2021-03-22,0.66533077
New Zealand,2021-03-23,0.696295
New Zealand,2021-03-24,0.7346836
New Zealand,2021-03-25,0.77018815
New Zealand,2021-03-26,0.83599436
New Zealand,2021-03-27,0.8585988
New Zealand,2021-03-28,0.87194717
New Zealand,2021-03-29,0.9461521
New Zealand,2021-03-30,1.0273333
New Zealand,2021-03-31,1.1336131
New Zealand,2021-04-01,1.2349824
New Zealand,2021-04-02,1.2685968
New Zealand,2021-04-03,1.2961314
New Zealand,2021-04-04,1.3109607
New Zealand,2021-04-05,1.3289273
New Zealand,2021-04-06,1.3975006
New Zealand,2021-04-07,1.4973304
New Zealand,2021-04-08,1.6233503
New Zealand,2021-04-09,1.7290455
New Zealand,2021-04-10,1.7927277
New Zealand,2021-04-11,1.8410544
New Zealand,2021-04-12,1.958851
New Zealand,2021-04-13,2.0915742
New Zealand,2021-04-14,2.2208288
New Zealand,2021-04-15,2.3551304
New Zealand,2021-04-16,2.4889836
New Zealand,2021-04-17,2.5648255
New Zealand,2021-04-18,2.5936658
New Zealand,2021-04-19,2.69295
New Zealand,2021-04-20,2.8117793
New Zealand,2021-04-21,2.9434502
New Zealand,2021-04-22,3.070873
New Zealand,2021-04-23,3.229669
New Zealand,2021-04-24,3.2934878
New Zealand,2021-04-25,3.3221722
New Zealand,2021-04-26,3.3492389
New Zealand,2021-04-27,3.4817672
New Zealand,2021-04-28,3.6240778
New Zealand,2021-04-29,3.7707534
New Zealand,2021-04-30,3.933973
New Zealand,2021-05-01,4.0019426
New Zealand,2021-05-02,4.033589
New Zealand,2021-05-03,4.1553993
New Zealand,2021-05-04,4.3179955
New Zealand,2021-05-05,4.4974475
New Zealand,2021-05-06,4.6767244
New Zealand,2021-05-07,4.874221
New Zealand,2021-05-08,4.9600205
New Zealand,2021-05-09,4.9937906
New Zealand,2021-05-10,5.1279364
New Zealand,2021-05-11,5.307661
New Zealand,2021-05-12,5.4932127
New Zealand,2021-05-13,5.6837525
New Zealand,2021-05-14,5.858294
New Zealand,2021-05-15,5.924938
New Zealand,2021-05-16,5.9719787
New Zealand,2021-05-17,6.114114
New Zealand,2021-05-18,6.2948327
New Zealand,2021-05-19,6.471381
New Zealand,2021-05-20,6.64146
New Zealand,2021-05-21,6.802478
New Zealand,2021-05-22,6.8883553
New Zealand,2021-05-23,6.9324923
New Zealand,2021-05-24,7.0734
New Zealand,2021-05-25,7.2652063
New Zealand,2021-05-26,7.4787016
New Zealand,2021-05-27,7.670995
New Zealand,2021-05-28,7.881957
New Zealand,2021-05-29,7.997727
New Zealand,2021-05-30,8.062462
New Zealand,2021-05-31,8.235911
New Zealand,2021-06-01,8.470121
New Zealand,2021-06-02,8.714853
New Zealand,2021-06-03,8.990296
New Zealand,2021-06-04,9.226026
New Zealand,2021-06-05,9.346823
New Zealand,2021-06-06,9.415669
New Zealand,2021-06-07,9.492369
New Zealand,2021-06-08,9.747702
New Zealand,2021-06-09,9.886231
New Zealand,2021-06-10,10.157836
New Zealand,2021-06-11,10.391246
New Zealand,2021-06-12,10.536363
New Zealand,2021-06-13,10.622182
New Zealand,2021-06-14,10.823926
New Zealand,2021-06-15,11.0787525
New Zealand,2021-06-16,11.359379
New Zealand,2021-06-17,11.612354
New Zealand,2021-06-18,11.833605
New Zealand,2021-06-19,11.977357
New Zealand,2021-06-20,12.0545435
New Zealand,2021-06-21,12.231229
New Zealand,2021-06-22,12.454214
New Zealand,2021-06-23,12.709644
New Zealand,2021-06-24,12.932531
New Zealand,2021-06-25,13.127768
New Zealand,2021-06-26,13.29052
New Zealand,2021-06-27,13.360516
New Zealand,2021-06-28,13.553979
New Zealand,2021-06-29,13.766987
New Zealand,2021-06-30,14.019104
New Zealand,2021-07-01,14.274457
New Zealand,2021-07-02,14.464821
New Zealand,2021-07-03,14.60871
New Zealand,2021-07-04,14.676738
New Zealand,2021-07-05,14.828304
New Zealand,2021-07-06,15.015044
New Zealand,2021-07-07,15.234873
New Zealand,2021-07-08,15.482567
New Zealand,2021-07-09,15.698518
New Zealand,2021-07-10,15.88023
New Zealand,2021-07-11,15.965854
New Zealand,2021-07-12,16.151678
New Zealand,2021-07-13,16.386843
New Zealand,2021-07-14,16.648314
New Zealand,2021-07-15,16.89895
New Zealand,2021-07-16,17.131601
New Zealand,2021-07-17,17.315866
New Zealand,2021-07-18,17.426043
New Zealand,2021-07-19,17.68237
New Zealand,2021-07-20,18.04788
New Zealand,2021-07-21,18.453337
New Zealand,2021-07-22,18.839834
New Zealand,2021-07-23,19.224928
New Zealand,2021-07-24,19.558403
New Zealand,2021-07-25,19.734795
New Zealand,2021-07-26,20.135342
New Zealand,2021-07-27,20.673407
New Zealand,2021-07-28,21.246838
New Zealand,2021-07-29,21.797081
New Zealand,2021-07-30,22.411259
New Zealand,2021-07-31,22.986347
New Zealand,2021-08-01,23.336718
New Zealand,2021-08-02,23.837542
New Zealand,2021-08-03,24.428043
New Zealand,2021-08-04,25.06245
New Zealand,2021-08-05,25.632763
New Zealand,2021-08-06,26.224922
New Zealand,2021-08-07,26.769222
New Zealand,2021-08-08,27.078493
New Zealand,2021-08-09,27.602644
New Zealand,2021-08-10,28.209028
New Zealand,2021-08-11,28.833496
New Zealand,2021-08-12,29.46683
New Zealand,2021-08-13,30.078806
New Zealand,2021-08-14,30.671686
New Zealand,2021-08-15,31.028057
New Zealand,2021-08-16,31.619864
New Zealand,2021-08-17,32.318577
New Zealand,2021-08-18,32.326584
New Zealand,2021-08-19,32.74728
New Zealand,2021-08-20,33.50363
New Zealand,2021-08-21,34.25178
New Zealand,2021-08-22,34.806953
New Zealand,2021-08-23,35.718674
New Zealand,2021-08-24,36.87645
New Zealand,2021-08-25,38.112602
New Zealand,2021-08-26,39.435955
New Zealand,2021-08-27,40.74935
New Zealand,2021-08-28,41.857594
New Zealand,2021-08-29,42.580605
New Zealand,2021-08-30,43.650925
New Zealand,2021-08-31,44.8072
New Zealand,2021-09-01,46.04645
New Zealand,2021-09-02,47.31807
New Zealand,2021-09-03,48.525578
New Zealand,2021-09-04,49.619633
New Zealand,2021-09-05,50.146587
New Zealand,2021-09-06,51.02984
New Zealand,2021-09-07,52.004578
New Zealand,2021-09-08,52.956635
New Zealand,2021-09-09,53.863735
New Zealand,2021-09-10,54.724827
New Zealand,2021-09-11,55.48576
New Zealand,2021-09-12,55.888527
New Zealand,2021-09-13,56.561554
New Zealand,2021-09-14,57.336285
New Zealand,2021-09-15,58.116177
New Zealand,2021-09-16,58.84281
New Zealand,2021-09-17,59.493313
New Zealand,2021-09-18,60.064972
New Zealand,2021-09-19,60.343845
New Zealand,2021-09-20,60.826916
New Zealand,2021-09-21,61.368626
New Zealand,2021-09-22,61.847137
New Zealand,2021-09-23,62.261402
New Zealand,2021-09-24,62.634808
New Zealand,2021-09-25,63.015263
New Zealand,2021-09-26,63.176613
New Zealand,2021-09-27,63.42487
New Zealand,2021-09-28,63.690277
New Zealand,2021-09-29,63.96426
New Zealand,2021-09-30,64.24039
New Zealand,2021-10-01,64.48204
New Zealand,2021-10-02,64.73408
New Zealand,2021-10-03,64.873055
New Zealand,2021-10-04,65.16531
New Zealand,2021-10-05,65.5113
New Zealand,2021-10-06,65.88334
New Zealand,2021-10-07,66.27042
